avg_reward,success_rate,loss,entropy
0.089957594871521,0.0,2.055353879928589,185.14297485351562
0.10238878428936005,0.015625,1.698769211769104,167.4164276123047
0.10833239555358887,0.03125,1.8976008892059326,186.60060119628906
0.07359816133975983,0.0,1.827858328819275,164.2278289794922
0.1503237783908844,0.03125,1.8195070028305054,157.3186798095703
0.10075627267360687,0.015625,1.369855523109436,140.568603515625
0.1802029311656952,0.03125,1.5568997859954834,128.2104949951172
0.08756662905216217,0.0,1.4807662963867188,126.35254669189453
0.0896284431219101,0.0,1.6560556888580322,135.41127014160156
0.18509167432785034,0.046875,1.3177398443222046,103.14582824707031
0.10473492741584778,0.0,1.273462176322937,102.41587829589844
0.11196839809417725,0.0,1.104275107383728,93.63765716552734
0.09116250276565552,0.0,1.1609758138656616,96.31103515625
0.08897178620100021,0.0,0.8902849555015564,76.25621795654297
0.15107151865959167,0.046875,0.5849454402923584,69.82503509521484
0.13525390625,0.015625,0.8319422602653503,63.95356369018555
0.09655994176864624,0.0,0.926720142364502,70.66910552978516
0.13230831921100616,0.015625,0.9655544757843018,59.8525505065918
0.20055827498435974,0.0625,0.7535231709480286,44.36823272705078
0.13368456065654755,0.015625,0.5826699733734131,44.784236907958984
0.11182741820812225,0.015625,0.9526117444038391,52.20297622680664
0.1409030556678772,0.046875,0.3576310873031616,41.620452880859375
0.16866376996040344,0.046875,0.48575109243392944,39.938297271728516
0.15647971630096436,0.015625,0.5279850959777832,42.103214263916016
0.130885511636734,0.015625,0.4406126141548157,34.11622619628906
0.13562536239624023,0.03125,0.46085479855537415,33.62236404418945
0.10369517654180527,0.03125,0.36313962936401367,31.47597885131836
0.19393685460090637,0.046875,0.3284313976764679,28.919677734375
0.10436619073152542,0.0,0.37405797839164734,25.18807029724121
0.18902412056922913,0.046875,0.37170156836509705,25.109642028808594
0.09662491828203201,0.015625,0.4360761344432831,20.942358016967773
0.14035162329673767,0.03125,0.2668515145778656,23.10993194580078
0.11195285618305206,0.0,0.3459593653678894,24.316144943237305
0.12035850435495377,0.015625,0.27384039759635925,20.58159637451172
0.11351907253265381,0.015625,0.3426448404788971,22.09148406982422
0.16924098134040833,0.046875,0.24995316565036774,20.37556266784668
0.09854882955551147,0.0,0.20144213736057281,19.836585998535156
0.08992252498865128,0.0,0.27499082684516907,21.82838249206543
0.10298466682434082,0.0,0.29243215918540955,19.073984146118164
0.14324156939983368,0.015625,0.4080112874507904,18.962791442871094
0.19717445969581604,0.0625,0.23925326764583588,16.800310134887695
0.11095749586820602,0.0,0.25035563111305237,16.22877311706543
0.0921330600976944,0.0,0.3378705680370331,19.573715209960938
0.12192504107952118,0.015625,0.21051281690597534,17.850610733032227
0.1732301414012909,0.046875,0.1816941797733307,16.012868881225586
0.08460728079080582,0.0,0.20435431599617004,17.2459659576416
0.13039234280586243,0.0,0.24322430789470673,20.614248275756836
0.1412932425737381,0.015625,0.2684698700904846,16.94784164428711
0.12901031970977783,0.015625,0.1932506263256073,16.02895164489746
0.15019753575325012,0.03125,0.28284716606140137,17.283523559570312
0.11205863952636719,0.0,0.25101837515830994,15.212726593017578
0.11338686943054199,0.015625,0.3189861476421356,15.896435737609863
0.10708224773406982,0.0,0.1829863041639328,13.580425262451172
0.1468997746706009,0.015625,0.19172246754169464,13.591343879699707
0.2000812292098999,0.046875,0.17537371814250946,13.532634735107422
0.1487084925174713,0.03125,0.18946032226085663,19.140548706054688
0.14963474869728088,0.03125,0.1815105825662613,14.775168418884277
0.14769253134727478,0.046875,0.2093714326620102,19.566003799438477
0.15448181331157684,0.03125,0.21806807816028595,16.339866638183594
0.1492827981710434,0.03125,0.17546255886554718,17.326107025146484
0.19385047256946564,0.078125,0.15158361196517944,13.656251907348633
0.1140102744102478,0.0,0.1432507038116455,13.119071006774902
0.10537514090538025,0.015625,0.21149012446403503,16.105016708374023
0.17054840922355652,0.046875,0.30336689949035645,20.55211639404297
0.1132233589887619,0.015625,0.19905628263950348,15.122751235961914
0.10095889866352081,0.0,0.3307228684425354,19.871437072753906
0.1348147690296173,0.0,0.2588128447532654,17.015949249267578
0.14801885187625885,0.03125,0.24342185258865356,15.518548011779785
0.2018175721168518,0.0625,0.33432942628860474,17.93179702758789
0.11826068162918091,0.0,0.26841655373573303,16.17411231994629
0.13419502973556519,0.03125,0.20092278718948364,19.227561950683594
0.1344771832227707,0.015625,0.1964065581560135,15.993998527526855
0.21582983434200287,0.046875,0.20381253957748413,16.305233001708984
0.11835436522960663,0.0,0.19375647604465485,16.41896629333496
0.09910613298416138,0.0,0.2911435663700104,18.321882247924805
0.2025841772556305,0.046875,0.18995478749275208,15.318951606750488
0.15674182772636414,0.0,0.22300869226455688,15.935480117797852
0.09744878858327866,0.0,0.16579504311084747,14.313212394714355
0.13217131793498993,0.015625,0.21402059495449066,18.637752532958984
0.17310021817684174,0.03125,0.2015615999698639,12.745356559753418
0.10358700156211853,0.0,0.19338475167751312,13.447598457336426
0.1398421972990036,0.015625,0.19405952095985413,19.575281143188477
0.12498949468135834,0.0,0.22588448226451874,14.439506530761719
0.13742928206920624,0.0,0.19516468048095703,17.695358276367188
0.10289120674133301,0.0,0.1798199564218521,14.554437637329102
0.12289820611476898,0.0,0.2824219763278961,16.580095291137695
0.1642514318227768,0.03125,0.13331961631774902,12.339293479919434
0.14466455578804016,0.015625,0.2762139141559601,16.736080169677734
0.14063800871372223,0.015625,0.24342921376228333,15.714922904968262
0.12008243799209595,0.0,0.15886668860912323,11.658082008361816
0.13787022233009338,0.015625,0.23853681981563568,14.450084686279297
0.15075820684432983,0.015625,0.1539551168680191,12.726317405700684
0.146638423204422,0.0,0.22561998665332794,15.338757514953613
0.15570983290672302,0.015625,0.13960687816143036,12.455263137817383
0.1578115075826645,0.03125,0.1206885427236557,11.141958236694336
0.11868138611316681,0.015625,0.1707119345664978,10.354328155517578
0.13707055151462555,0.015625,0.2316529005765915,12.475447654724121
0.1213260143995285,0.015625,0.15772031247615814,10.699914932250977
0.09753786027431488,0.0,0.1633341908454895,10.399727821350098
0.10050247609615326,0.0,0.15154314041137695,11.16575813293457
0.14366643130779266,0.015625,0.13737136125564575,11.745098114013672
0.10070748627185822,0.0,0.18235553801059723,12.821721076965332
0.2142605036497116,0.0625,0.14539243280887604,9.869818687438965
0.14845284819602966,0.0,0.1261434555053711,9.043209075927734
0.1482434719800949,0.0,0.1617809534072876,11.025775909423828
0.12222510576248169,0.0,0.11067947000265121,8.7149019241333
0.12670336663722992,0.0,0.13160908222198486,8.95949935913086
0.09389068186283112,0.0,0.13704153895378113,11.195929527282715
0.2636755704879761,0.078125,0.09812445193529129,8.596404075622559
0.21594472229480743,0.078125,0.11102673411369324,9.217387199401855
0.16660483181476593,0.046875,0.10172267258167267,8.621658325195312
0.12947377562522888,0.0,0.13050995767116547,8.900931358337402
0.07260508835315704,0.0,0.14256994426250458,10.266925811767578
0.0950857549905777,0.0,0.15285570919513702,9.001323699951172
0.15233182907104492,0.03125,0.17520467936992645,12.170936584472656
0.15475156903266907,0.03125,0.16011959314346313,9.159048080444336
0.17801085114479065,0.0625,0.0747324526309967,8.59935474395752
0.13994136452674866,0.0,0.1080641970038414,8.253418922424316
0.3002966642379761,0.140625,0.08391992002725601,8.138833045959473
0.25476300716400146,0.09375,0.1011822372674942,6.768867015838623
0.15562377870082855,0.0,0.10065774619579315,7.862807273864746
0.19430887699127197,0.046875,0.10125524550676346,6.916873455047607
0.09533573687076569,0.0,0.0822538360953331,6.62042760848999
0.1341540515422821,0.0,0.12322486937046051,8.717473983764648
0.1388215720653534,0.03125,0.10688368231058121,6.732868194580078
0.2448665052652359,0.0625,0.06640829890966415,6.401037693023682
0.08710312098264694,0.0,0.06196622923016548,5.259335517883301
0.3007439970970154,0.140625,0.11433161050081253,7.108353137969971
0.177103191614151,0.046875,0.10629749298095703,6.993597984313965
0.2329280972480774,0.09375,0.08893737196922302,7.189272880554199
0.11245938390493393,0.0,0.06732430309057236,5.963207721710205
0.12767165899276733,0.0,0.09772973507642746,7.253559112548828
0.16097775101661682,0.03125,0.06871690601110458,5.584935188293457
0.0857037678360939,0.0,0.08745802938938141,6.707394123077393
0.23478856682777405,0.09375,0.0714033916592598,5.959661483764648
0.12108080834150314,0.015625,0.06777731329202652,6.019858360290527
0.15837624669075012,0.03125,0.08904667943716049,4.40994930267334
0.08947419375181198,0.015625,0.0661754459142685,4.772831916809082
0.18470792472362518,0.03125,0.061740849167108536,5.11842155456543
0.17094017565250397,0.046875,0.07679905742406845,6.520725250244141
0.17734679579734802,0.03125,0.08349703252315521,5.108549118041992
0.13613846898078918,0.0,0.058140866458415985,5.044684886932373
0.23409125208854675,0.09375,0.05033128336071968,4.885372161865234
0.12429524958133698,0.0,0.06205391883850098,5.048479080200195
0.0973624438047409,0.0,0.07066750526428223,5.069381237030029
0.14024242758750916,0.015625,0.04970988631248474,3.7190651893615723
0.0831894502043724,0.0,0.06160147115588188,4.451199531555176
0.15566827356815338,0.0,0.059839535504579544,4.760809898376465
0.08930857479572296,0.0,0.052868347615003586,4.034709930419922
0.15255597233772278,0.0,0.05488644912838936,4.204646587371826
0.12135839462280273,0.0,0.053823791444301605,4.631824493408203
0.09219130873680115,0.0,0.060168299823999405,5.27028226852417
0.3271414041519165,0.1875,0.05169064924120903,4.152541160583496
0.20727315545082092,0.0625,0.05021702125668526,4.570995330810547
0.1708240509033203,0.0625,0.034530166536569595,4.492482662200928
0.09624446928501129,0.015625,0.08234721422195435,5.517735004425049
0.2765774130821228,0.109375,0.07115393877029419,5.2205071449279785
0.150507390499115,0.0,0.04155219346284866,4.344522953033447
0.12360595166683197,0.0,0.06781874597072601,4.486817836761475
0.11699773371219635,0.0,0.04261118173599243,4.164559364318848
0.07999860495328903,0.0,0.023056063801050186,3.297776699066162
0.12583819031715393,0.0,0.06174273043870926,4.301060199737549
0.14031198620796204,0.015625,0.050181739032268524,3.749142646789551
0.13637584447860718,0.015625,0.03249494358897209,3.012727737426758
0.14044544100761414,0.0,0.0597035251557827,4.894763469696045
0.25811275839805603,0.09375,0.10209254920482635,5.0102667808532715
0.11621230095624924,0.0,0.039882462471723557,3.6710996627807617
0.20874106884002686,0.09375,0.024442071095108986,3.08367657661438
0.2069275975227356,0.03125,0.05359964817762375,4.130307197570801
0.30000394582748413,0.140625,0.03668127581477165,2.9478275775909424
0.1160493865609169,0.0,0.04289557784795761,3.7941386699676514
0.09886564314365387,0.0,0.04398293048143387,3.8979289531707764
0.1076078861951828,0.0,0.045337382704019547,3.571197271347046
0.2503071427345276,0.09375,0.04548834264278412,2.8861539363861084
0.18009373545646667,0.015625,0.036783087998628616,2.4393768310546875
0.24810542166233063,0.109375,0.019594743847846985,3.359384059906006
0.12034988403320312,0.0,0.05921225622296333,3.5873003005981445
0.3958497643470764,0.234375,0.023289497941732407,2.7403907775878906
0.10676032304763794,0.015625,0.05757484212517738,2.744611978530884
0.15284764766693115,0.0,0.03432979807257652,2.801236152648926
0.10362815856933594,0.0,0.048725638538599014,2.9982845783233643
0.16977445781230927,0.015625,0.028317280113697052,2.657195568084717
0.15528202056884766,0.03125,0.05694899708032608,3.251161575317383
0.10373174399137497,0.0,0.05850691348314285,2.8148486614227295
0.1355167180299759,0.0,0.050498027354478836,2.918952465057373
0.20109055936336517,0.015625,0.0416373573243618,3.1758580207824707
0.24459396302700043,0.125,0.04045991599559784,3.0007171630859375
0.15319973230361938,0.0,0.027680374681949615,2.524885416030884
0.12493892014026642,0.0,0.028964383527636528,2.601569414138794
0.211357980966568,0.046875,0.052866242825984955,3.5264155864715576
0.08921030908823013,0.0,0.054648783057928085,3.7488913536071777
0.1446087509393692,0.0,0.07054909318685532,4.4652419090271
0.12496394664049149,0.0,0.03902590647339821,3.406660795211792
0.11386425793170929,0.0,0.03829437866806984,2.884251594543457
0.08062493801116943,0.0,0.039213038980960846,2.72379732131958
0.11252981424331665,0.015625,0.04512258991599083,3.0117762088775635
0.13658210635185242,0.0,0.05113647133111954,3.6837260723114014
0.25015461444854736,0.109375,0.011562899686396122,2.545262575149536
0.24641315639019012,0.09375,0.06404789537191391,3.5063624382019043
0.11030421406030655,0.03125,0.09288877993822098,3.808567523956299
