avg_reward,success_rate,loss,entropy
0.10201561450958252,0.0,0.0,205.8329620361328
0.07619410753250122,0.0,0.0,207.78016662597656
0.13079063594341278,0.015625,2.9858181476593018,197.68865966796875
0.1183110922574997,0.015625,1.990667462348938,193.95172119140625
0.0809192880988121,0.0,0.0,196.18081665039062
0.1316399872303009,0.03125,2.827998399734497,198.55809020996094
0.09311610460281372,0.0,0.0,200.60411071777344
0.0750361829996109,0.0,0.0,191.47279357910156
0.10327448695898056,0.03125,2.851574420928955,206.2329559326172
0.07906411588191986,0.0,0.0,199.8465576171875
0.08854243159294128,0.0,0.0,193.41229248046875
0.11235414445400238,0.015625,1.7936627864837646,183.86785888671875
0.17255426943302155,0.0625,2.267899513244629,184.04278564453125
0.08618252724409103,0.0,0.0,194.7342071533203
0.06780458241701126,0.0,0.0,193.62193298339844
0.10659794509410858,0.015625,1.476701021194458,189.28182983398438
0.09909883141517639,0.0,0.0,168.27291870117188
0.09616447985172272,0.0,0.0,181.71853637695312
0.06205838546156883,0.0,0.0,181.28485107421875
0.09490928053855896,0.0,0.0,173.3524169921875
0.07282258570194244,0.0,0.0,186.379638671875
0.12173136323690414,0.015625,2.2394535541534424,169.16009521484375
0.10576637089252472,0.0,0.0,169.7044219970703
0.11252664029598236,0.0,0.0,192.80209350585938
0.10041271150112152,0.0,0.0,174.7647247314453
0.12610328197479248,0.015625,1.8532474040985107,179.11431884765625
0.09362763911485672,0.015625,1.3717859983444214,172.98504638671875
0.07917942106723785,0.0,0.0,169.80174255371094
0.09935836493968964,0.0,0.0,173.60641479492188
0.10497874021530151,0.015625,1.617171287536621,178.89874267578125
0.10772766917943954,0.015625,1.491147756576538,161.3411102294922
0.10003220289945602,0.015625,0.8665018081665039,156.2854766845703
0.10463012754917145,0.015625,1.8805301189422607,151.0961456298828
0.11136588454246521,0.0,0.0,150.45213317871094
0.07377851754426956,0.0,0.0,157.0982666015625
0.10535459965467453,0.0,0.0,139.84042358398438
0.1092456802725792,0.015625,2.0137453079223633,139.8991241455078
0.09632754325866699,0.015625,0.8544665575027466,139.470947265625
0.06494979560375214,0.0,0.0,131.04161071777344
0.12123148143291473,0.015625,1.8923873901367188,144.48629760742188
0.15519486367702484,0.03125,1.6379456520080566,130.0858917236328
0.1366351693868637,0.015625,2.09476900100708,149.2181854248047
0.10768311470746994,0.03125,1.7584402561187744,117.977294921875
0.09859250485897064,0.015625,1.602973461151123,125.61316680908203
0.07430004328489304,0.0,0.0,133.564697265625
0.08750811964273453,0.0,0.0,125.60700225830078
0.17832301557064056,0.046875,1.0448589324951172,100.73687744140625
0.08584470301866531,0.0,0.0,118.60037231445312
0.18039631843566895,0.078125,1.221403956413269,102.99127197265625
0.09858569502830505,0.0,0.0,123.3499755859375
0.1065354198217392,0.0,0.0,94.3093032836914
0.09005698561668396,0.0,0.0,109.69959259033203
0.09080521762371063,0.0,0.0,121.74085998535156
0.0817389115691185,0.015625,0.3161523938179016,96.90145111083984
0.11470696330070496,0.03125,1.1735551357269287,97.05180358886719
0.1443062722682953,0.03125,1.3977651596069336,102.79035186767578
0.0912058874964714,0.0,0.0,95.10850524902344
0.16414803266525269,0.03125,0.957915723323822,86.37195587158203
0.0880090519785881,0.0,0.0,108.05412292480469
0.16209776699543,0.046875,1.0008165836334229,90.58429718017578
0.14871087670326233,0.015625,0.8837583661079407,89.41841125488281
0.10137893259525299,0.015625,1.1036772727966309,95.12248992919922
0.07361678779125214,0.0,0.0,85.73981475830078
0.0870167538523674,0.0,0.0,82.7237548828125
0.16727480292320251,0.03125,0.7785217761993408,95.5042953491211
0.1063227728009224,0.0,0.0,98.56986999511719
0.1191810742020607,0.015625,1.5463531017303467,94.30026245117188
0.09914650022983551,0.0,0.0,81.7171401977539
0.08830074965953827,0.0,0.0,95.000732421875
0.1632099151611328,0.0625,2.3201100826263428,90.48213195800781
0.08489765226840973,0.0,0.0,81.75088500976562
0.11719469726085663,0.015625,1.2243707180023193,75.55005645751953
0.20895835757255554,0.078125,1.3632668256759644,91.57182312011719
0.15972648561000824,0.03125,1.1778533458709717,84.89766693115234
0.19841620326042175,0.046875,0.8987026214599609,93.15177154541016
0.12797854840755463,0.015625,0.34967663884162903,87.50967407226562
0.13170428574085236,0.0,0.0,93.13922119140625
0.18110992014408112,0.046875,0.8372629880905151,81.96403503417969
0.10603305697441101,0.015625,1.7565065622329712,91.24776458740234
